,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
,Mama Tried,,,,,
,Hard To Handle,,,,,
,Dark Star,,,,,
,> Wharf Rat,,,,,
,> Dark Star,,,,,
,> Me & My Uncle,,,,,
II:,Casey Jones,,,,,
,Playin' In The Band,,,,,
,Me and Bobby McGee,,,,,
,Candyman,,,,,
,Big Boss Man,,,,,
,Sugar Magnolia,,,,,
,St. Stephen,,,,,
,> Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,> Uncle John's Band,,,,,
1971/02/19,NRPS,Capitol Theatre,,Port Chester,NY,
1971/02/19,Grateful Dead,Capitol Theatre,,Port Chester,NY,"(first Bird Song, Deal; released as Two From The Vault)"
I:,Truckin',,,,,
,Loser,,,,,
,Cumberland Blues,,,,,
,It Hurts Me Too,,,,,
,Bertha,,,,,
,Playin' In The Band,,,,,
,Dark Hollow,,,,,
,Smokestack Lightnin',,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
,Bird Song,,,,,
,Easy Wind,,,,,
,Deal,,,,,
,Cryptical Envelopment,,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,Good Lovin',,,,,
,Casey Jones,,,,,
1971/02/20,NRPS,Capitol Theatre,,Port Chester,NY,
1971/02/20,Grateful Dead,Capitol Theatre,,Port Chester,NY,
I:,Casey Jones,,,,,
,Me & My Uncle,,,,,
,Hard To Handle,,,,,
,Bertha,,,,,
,Playin' In The Band,,,,,
,Bird Song,,,,,
,Big Boss Man,,,,,
,Cryptical Envelopment,,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,Sugar Magnolia,,,,,
II:,Truckin',,,,,
,Loser,,,,,
,Next Time You See Me,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
,Ripple,,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,> Turn On Your Lovelight,,,,,
1971/02/21,NRPS,Capitol Theatre,,Port Chester,NY,
I:,Workingman's Blues,,,,,
,I Don't Know You,,,,,
,Fair Chance To Know,,,,,
,Truck Drivin' Man,,,,,
,Portland Woman,,,,,
,Whatcha Gonna Do,,,,,
,Glendale Train,,,,,
,All I Ever Wanted,,,,,
,Runnin' Back To You,,,,,
,Lodi,,,,,
,Connection,,,,,
,Louisiana Lady,,,,,
,Honky Tonk Women,,,,,
1971/02/21,Grateful Dead,Capitol Theatre,,Port Chester,NY,
I:,Cold Rain & Snow,,,,,
,Me and Bobby McGee,,,,,
,Loser,,,,,
,Easy Wind,,,,,
,Playin' In The Band,,,,,
,Bertha,,,,,
,Me & My Uncle,,,,,
,Ripple,,,,,
,Next Time You See Me,,,,,
,Sugar Magnolia,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Bird Song,,,,,
,Cumberland Blues,,,,,
,I'm A King Bee,,,,,
,Beat It On Down The Line,,,,,
,Wharf Rat,,,,,
,Truckin',,,,,
,Casey Jones,,,,,
,Good Lovin',,,,,
,> Uncle John's Band,,,,,
1971/02/23,NRPS,Capitol Theatre,,Port Chester,NY,
I:,Garden Of Eden,,,,,
,Dirty Business,,,,,
,Cecilia,,,,,
1971/02/23,Grateful Dead,Capitol Theatre,,Port Chester,NY,
I:,Uncle John's Band,,,,,
,Loser,,,,,
,Playin' In The Band,,,,,
,Big Boss Man,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Me and Bobby McGee,,,,,
,Bertha,,,,,
,Next Time You See Me,,,,,
,Around & Around,,,,,
,Morning Dew,,,,,
,Sugar Magnolia,,,,,
,Casey Jones,,,,,
II:,Me & My Uncle,,,,,
,Bird Song,,,,,
,Truckin',,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,Greatest Story Ever Told,,,,,
,> Good Lovin',,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,> Johnny B. Goode,,,,,
1971/02/24,NRPS,Capitol Theatre,,Port Chester,NY,(incomplete?)
I:,Whatcha Gonna Do,,,,,
,Fair Chance To Know,,,,,
,I Don't Know You,,,,,
,Garden Of Eden,,,,,
,Henry,,,,,
,Big Yellow Taxi,,,,,
,Truck Drivin' Man,,,,,
1971/02/24,Grateful Dead,Capitol Theatre,,Port Chester,NY,
I:,Casey Jones,,,,,
,Me & My Uncle,,,,,
,Cumberland Blues,,,,,
,Next Time You See Me,,,,,
,Bird Song,,,,,
,Me and Bobby McGee,,,,,
,Bertha,,,,,
,Hard To Handle,,,,,
,Loser,,,,,
,Playin' In The Band,,,,,
,Good Lovin',,,,,
II:,Sugar Magnolia,,,,,
,I'm A King Bee,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
,Deal,,,,,
,Minglewood Blues,,,,,
,Truckin',,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,> Turn On Your Lovelight,,,,,
1971/02/25,NRPS,Fillmore West,,San Francisco,CA,"(also Boz Scaggs, James and The Good Bros.)"
1971/02/26,NRPS,KSFX FM Studios,,San Francisco,CA,
1971/02/26,NRPS,Fillmore West,,San Francisco,CA,"(also Boz Scaggs, James and The Good Bros.)"
1971/02/27,NRPS,Fillmore West,,San Francisco,CA,"(also Boz Scaggs, James and The Good Bros.)"
I:,Brown Eyed Handsome Man,,,,,
,I Don't Know You,,,,,
,Cecilia,,,,,
,Superman,,,,,
,Glendale Train,,,,,
,I'll Come Runnin' Back To You,,,,,
,Henry,,,,,
,Dirty Business,,,,,
,Portland Woman,,,,,
,Fair Chance To Know,,,,,
,Six Days On The Road,,,,,
,Sailin',,,,,
,Truck Drivin' Man,,,,,
,Lodi,,,,,
,Garden Of Eden,,,,,
,Last Lonely Eagle,,,,,
E:,Honky Tonk Women,,,,,
1971/02/28,NRPS,Fillmore West,,San Francisco,CA,"(*w/David LaFlamme on violin; also Boz Scaggs, James and The Good Bros.)"
I:,Workingman's Blues*,,,,,
,I Don't Know You*,,,,,
,Superman*,,,,,
,The Bottle Let Me Down*,,,,,
,Henry*,,,,,
,Only Daddy That'll Walk The Line*,,,,,
,Fair Chance To Know*,,,,,
,All I Ever Wanted*,,,,,
,Truck Drivin' Man*,,,,,
,Long Black Limousine,,,,,
,Sailin',,,,,
,Lodi,,,,,
,Portland Woman,,,,,
,Glendale Train*,,,,,
,Dirty Business*,,,,,
,Lochinvar*,,,,,
,Louisiana Lady*,,,,,
,Last Lonely Eagle*,,,,,
,Honky Tonk Women*,,,,,
1971/03/02,Jerry Garcia & Merl Saunders,The Matrix,,San Francisco,CA,
1971/03/03,Grateful Dead,Fillmore West,,San Francisco,CA,"(Airwaves/People's Radio benefit; also Hot Tuna, Shades of Joy(?), Straight Funk, Gestalt Fool Theatre Family, New Generation Singers, American Indian Dancers)"
I:,Casey Jones,,,,,
,Hard To Handle,,,,,
,Playin' In The Band,,,,,
,Loser,,,,,
,Me and Bobby McGee,,,,,
,Next Time You See Me,,,,,
,Beat It On Down The Line,,,,,
,Bertha,,,,,
II:,Me & My Uncle,,,,,
,Truckin',,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,Sugar Magnolia,,,,,
,I'm A King Bee,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
E:,Good Lovin',,,,,
1971/03/05,Grateful Dead,Oakland Auditorium Arena,,Oakland,CA,"(Black Panthers benefit; also The Lumpen backed by the Freedom Messengers, The Vanguard, Huey P. Newton, Kathleen Cleaver)"
1971/03/13,NRPS,Jenison Fieldhouse,Michigan State University,Lansing,MI,
1971/03/13,Grateful Dead,Jenison Field House,Michigan State University,Lansing,MI,
1971/03/14,NRPS,Camp Randall Field House,University of Wisconsin,Madison,WI,
1971/03/14,Grateful Dead,Camp Randall Field House,University of Wisconsin,Madison,WI,
I:,Truckin',,,,,
,Bertha,,,,,
,Hard To Handle,,,,,
,Loser,,,,,
,Me and Bobby McGee,,,,,
,Good Lovin',,,,,
,Wharf Rat,,,,,
,Uncle John's Band,,,,,
,Casey Jones,,,,,
,Johnny B. Goode,,,,,
1971/03/17,NRPS,Fox Theatre,,St. Louis,MO,
1971/03/17,Grateful Dead,Fox Theatre,,St. Louis,MO,
I:,Next Time You See Me,,,,,
,Me and Bobby McGee,,,,,
,Hard To Handle,,,,,
,Cryptical Envelopment,,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Cryptical Envelopment,,,,,
1971/03/18,NRPS,Fox Theatre,,St. Louis,MO,
1971/03/18,Grateful Dead,Fox Theatre,,St. Louis,MO,(released as part of 30 Trips Around The Sun)
I:,Casey Jones,,,,,
,Me & My Uncle,,,,,
,Big Boss Man,,,,,
,Bertha,,,,,
,Me and Bobby McGee,,,,,
,Loser,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,The Rub,,,,,
,Playin' In The Band,,,,,
,Cumberland Blues,,,,,
II:,Truckin',,,,,
,> The Other One,,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,Sugar Magnolia,,,,,
,Greatest Story Ever Told,,,,,
,Johnny B. Goode,,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,> Caution (Do Not Stop On Tracks),,,,,
,> Feedback,,,,,
E:,Uncle John's Band,,,,,
1971/03/20,NRPS,Fieldhouse,University of Iowa,Iowa City,IA,
1971/03/20,Grateful Dead,Fieldhouse,University of Iowa,Iowa City,IA,
I:,Truckin',,,,,
,Loser,,,,,
,Hard To Handle,,,,,
,Playin' In The Band,,,,,
,> Bertha,,,,,
,Deal,,,,,
,Me & My Uncle,,,,,
,Next Time You See Me,,,,,
,Me and Boibby McGee,,,,,
,Cumberland Blues,,,,,
,Big Boss Man,,,,,
,Good Lovin' Casey Jones,,,,,
,Sugar Magnolia,,,,,
,Around & Around,,,,,
,Uncle John's Band,,,,,
,Turn On Your Lovelight,,,,,
1971/03/21,NRPS,Exposition Center,,Milwaukee,WI,(Ox opened)
1971/03/21,Grateful Dead,Exposition Center,,Milwaukee,WI,
I:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Me & My Uncle,,,,,
,Hard To Handle,,,,,
,Loser,,,,,
,Beat It On Down The Line,,,,,
,Me and Bobby McGee,,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,And We Bid You Goodnight,,,,,
1971/03/24,Grateful Dead,Winterland Arena,,San Francisco,CA,"(*included on Skull and Roses; benefit for Sufi Choir; Sufi Choir, Yogi Bhajan, Kailas Shugendo opened)"
I:,Bertha,,,,,
,Sugar Magnolia,,,,,
,I'm A King Bee,,,,,
,Beat It On Down The Line,,,,,
,Casey Jones,,,,,
,Hard To Handle,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode*,,,,,
,Next Time You See Me,,,,,
,> Loser,,,,,
,Truckin',,,,,
,> Drums,,,,,
,> The Other One,,,,,
,Playin' In The Band,,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
E:,Uncle John's Band,,,,,
1971/03/25,Jerry Garcia & Merl Saunders,Keystone Korner,,San Francisco,CA,
1971/03/30,NRPS,The Matrix,,San Francisco,CA,
1971/03/31,NRPS,The Matrix,,San Francisco,CA,
1971/04/01,Jerry Garcia & Merl Saunders,Keystone Korner,,San Francisco,CA,
1971/04/04,NRPS,Manhattan Center,,New York,NY,
1971/04/04,Grateful Dead,Manhattan Center,,New York,NY,
I:,Bertha,,,,,
,Me & My Uncle,,,,,
,Next Time You See Me,,,,,
,Morning Dew,,,,,
,Playin' In The Band,,,,,
,Loser,,,,,
,Easy Wind,,,,,
,Me and Bobby McGee,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
II:,Truckin',,,,,
,Hard To Handle,,,,,
,Deal,,,,,
,Sugar Magnolia,,,,,
,Casey Jones,,,,,
,Good Lovin',,,,,
,Goin' Down The Road,,,,,
,> St. Stephen,,,,,
,> Not Fade Away,,,,,
,> Uncle John's Band,,,,,
1971/04/05,NRPS,Manhattan Center,,New York,NY,
1971/04/05,Grateful Dead,Manhattan Center,,New York,NY,(*included on Skull and Roses)
I:,Cold Rain & Snow,,,,,
,Me and Bobby McGee,,,,,
,The Rub,,,,,
,Loser,,,,,
,Playin' In The Band,,,,,
,Big Railroad Blues*,,,,,
,Me & My Uncle,,,,,
,Big Boss Man,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Casey Jones,,,,,
II:,Truckin',,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,Sugar Magnolia,,,,,
,I'm A King Bee,,,,,
,Bertha,,,,,
,Deal,,,,,
,Sing Me Back Home,,,,,
,Not Fade Away*,,,,,
,> Goin' Down The Road*,,,,,
,> Turn On Your Lovelight,,,,,
1971/04/06,NRPS,Manhattan Center,,New York,NY,
1971/04/06,Grateful Dead,Manhattan Center,,New York,NY,(*included on Skull and Roses 2001 reissue; **included on Skull and Roses)
I:,Bertha,,,,,
,Beat It On Down The Line,,,,,
,It Hurts Me Too,,,,,
,Me and Bobby McGee,,,,,
,Dire Wolf,,,,,
,Oh Boy*,,,,,
,I'm A Hog For You Baby*,,,,,
,Playin' In The Band**,,,,,
,In The Midnight Hour,,,,,
,Mama Tried,,,,,
,Cumberland Blues,,,,,
,Casey Jones,,,,,
II:,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
,Loser,,,,,
,Good Lovin',,,,,
,Sugar Magnolia,,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,> Truckin',,,,,
1971/04/07,NRPS,Boston Music Hall,,Boston,MA,
I:,Truck Drivin' Man,,,,,
,Superman,,,,,
,Henry,,,,,
,Portland Woman,,,,,
,Fair Chance To Know,,,,,
,Lodi,,,,,
,All I Ever Wanted,,,,,
,Glendale Train,,,,,
,Sailin',,,,,
,Louisiana Lady,,,,,
1971/04/07,Grateful Dead,Boston Music Hall,,Boston,MA,
I:,Me & My Uncle,,,,,
,Next Time You See Me,,,,,
,Casey Jones,,,,,
,Playin' In The Band,,,,,
,Loser,,,,,
,Me and Bobby McGee,,,,,
,Hard To Handle,,,,,
,Sugar Magnolia,,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,St. Stephen,,,,,
,> Drums,,,,,
,> Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,> Johnny B. Goode,,,,,
1971/04/08,NRPS,Boston Music Hall,,Boston,MA,
I:,Six Days On The Road,,,,,
,Runnin' Back To You,,,,,
,I Don't Know You,,,,,
,Truck Drivin' Man,,,,,
,Dirty Business,,,,,
,The Bottle Let Me Down,,,,,
,Sweet Lovin' One,,,,,
,Garden Of Eden,,,,,
,Portland Woman,,,,,
,Sailin',,,,,
,Last Lonely Eagle,,,,,
,Louisiana Lady,,,,,
1971/04/08,Grateful Dead,Boston Music Hall,,Boston,MA,(entire show w/Ned Lagin)
I:,Truckin',,,,,
,Bertha,,,,,
,Next Time You See Me,,,,,
,Playin' In The Band,,,,,
,Loser,,,,,
,Beat It On Down The Line,,,,,
,Second That Emotion,,,,,
,Sugar Magnolia,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Casey Jones,,,,,
II:,Dark Star,,,,,
,> St. Stephen,,,,,
,> Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,Sing Me Back Home,,,,,
,Cumberland Blues,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
,Good Lovin',,,,,
1971/04/10,NRPS,East Hall,Franklin and Marshall College,Lancaster,PA,
1971/04/10,Grateful Dead,East Hall,Franklin and Marshall College,Lancaster,PA,
I:,Casey Jones,,,,,
,Me and Bobby McGee,,,,,
,Next Time You See Me,,,,,
,Loser,,,,,
,Beat It On Down The Line,,,,,
,Hard To Handle,,,,,
,Bertha,,,,,
,Playin' In The Band,,,,,
,Deal,,,,,
,Good Lovin',,,,,
II:,Truckin',,,,,
,Sing Me Back Home,,,,,
,Me & My Uncle,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Cumberland Blues,,,,,
,Sugar Magnolia,,,,,
,In The Midnight Hour,,,,,
,Uncle John's Band,,,,,
1971/04/12,NRPS,Civic Arena,,Pittsburgh,PA,
1971/04/12,Grateful Dead,Civic Arena,,Pittsburgh,PA,
I:,Cold Rain & Snow,,,,,
,Me & My Uncle,,,,,
,Bertha,,,,,
,Next Time You See Me,,,,,
,Playin' In The Band,,,,,
,Loser,,,,,
,Cumberland Blues,,,,,
,Hard To Handle,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
II:,Truckin',,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,Me and Bobby McGee,,,,,
,Casey Jones,,,,,
,Sugar Magnolia,,,,,
,Deal,,,,,
,> Not Fade Away,,,,,
,> Going Down The Road,,,,,
,> Turn On Your Lovelight,,,,,
1971/04/13,NRPS,Catholic Youth Center,,Scranton,PA,
1971/04/13,Grateful Dead,Catholic Youth Center,,Scranton,PA,
I:,Casey Jones,,,,,
,Mama Tried,,,,,
,Loser,,,,,
,Big Boss Man,,,,,
,Me and Bobby McGee,,,,,
,Bertha,,,,,
,Cumberland Blues,,,,,
,Big Railroad Blues,,,,,
,Playin' In The Band,,,,,
,Hard To Handle,,,,,
,Sugar Magnolia,,,,,
II:,Truckin',,,,,
,> Drums,,,,,
,> Good Lovin',,,,,
,Second that Emotion,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
,Uncle John's Band,,,,,
1971/04/14,NRPS,Davis Gymnasium,Bucknell University,Lewisburg,PA,
1971/04/14,Grateful Dead,Davis Gymnasium,Bucknell University,Lewisburg,PA,
I:,Truckin',,,,,
,Deal,,,,,
,Me and Bobby McGee,,,,,
,Next Time You See Me,,,,,
,Bertha,,,,,
,Playin' In The Band,,,,,
,Sing Me Back Home,,,,,
,Me & My Uncle,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Second That Emotion,,,,,
,Casey Jones,,,,,
II:,Bird Song,,,,,
,Sugar Magnolia,,,,,
,Cryptical Envelopement,,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,Hard To Handle,,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road Feelin' Bad,,,,,
,> Not Fade Away,,,,,
,> Johnny B. Goode,,,,,
1971/04/15,NRPS,David Mead Field House,Allegheny College,Meadvllle,PA,
1971/04/15,Grateful Dead,Allegheny College,,Meadvllle,PA,
I:,Beat It On Down The Line,,,,,
,Loser,,,,,
,Big Boss Man,,,,,
,El Paso,,,,,
,Deal,,,,,
,Playin' In The Band,,,,,
,Bertha,,,,,
,Good Lovin',,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Me & My Uncle,,,,,
,Next Time You See Me,,,,,
,Sing Me Back Home,,,,,
,Sugar Magnolia,,,,,
,Second That Emotion,,,,,
,Truckin',,,,,
,> Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,> Casey Jones,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
1971/04/17,NRPS,Dillon Gym,Princeton University,Princeton,NJ,
1971/04/17,Grateful Dead,Dillon Gym,Princeton University,Princeton,NJ,
I:,Truckin',,,,,
,Big Railroad Blues,,,,,
,Big Boss Man,,,,,
,Bird Song,,,,,
,Playin' In The Band,,,,,
,Hard To Handle,,,,,
,Loser,,,,,
,Mama Tried,,,,,
,Casey Jones,,,,,
,Sugar Magnolia,,,,,
II:,Good Lovin',,,,,
,> Drums,,,,,
,> Good Lovin',,,,,
,Me and Bobby McGee,,,,,
,Deal,,,,,
,Beat It On Down The Line,,,,,
,I'm A King Bee,,,,,
,Bertha,,,,,
,Sing Me Back Home,,,,,
,Goin' Down The Road,,,,,
,> Turn On Your Lovelight,,,,,
1971/04/18,NRPS,Lusk Field House,SUNY,Cortland,NY,
1971/04/18,Grateful Dead,Lusk Field House,SUNY,Cortland,NY,
I:,Cold Rain & Snow,,,,,
,Me & My Uncle,,,,,
,Bertha,,,,,
,Me and Bobby McGee,,,,,
,Next Time You See Me,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Casey Jones,,,,,
II:,Sugar Magnolia,,,,,
,Second That Emotion,,,,,
,Truckin',,,,,
,Hard To Handle,,,,,
,Loser,,,,,
,Playin' In The Band,,,,,
,Around & Around,,,,,
,Good Lovin',,,,,
,Uncle John's Band,,,,,
1971/04/19,Grateful Dead,Gymnasium,Hofstra University,West Hempstead,NY,(cancelled)
1971/04/21,NRPS,Rhode Island Auditorium,,Providence,RI,
1971/04/21,Grateful Dead,Rhode Island Auditorium,,Providence,RI,
I:,Casey Jones,,,,,
,Mama Tried,,,,,
,Big Boss Man,,,,,
,Loser,,,,,
,Truckin',,,,,
,> Drums,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,Hard To Handle,,,,,
,Cumberland Blues,,,,,
,Bird Song,,,,,
,Me and Bobby McGee,,,,,
II:,Bertha,,,,,
,Sugar Magnolia,,,,,
,Good Lovin',,,,,
,> Drums,,,,,
,> Good Lovin',,,,,
,> Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
E:,Uncle John's Band,,,,,
,> Johnny B. Goode,,,,,
1971/04/22,NRPS,Bangor Auditorium,,Bangor,ME,
I:,Six Days On The Road,,,,,
,I Don't Know You,,,,,
,Superman,,,,,
,Down In The Boondocks,,,,,
,Portland Woman,,,,,
,Henry,,,,,
,All I Ever Wanted,,,,,
,Truck Drivin' Man,,,,,
,Fair Chance To Know,,,,,
,Sailin',,,,,
,Glendale Train,,,,,
,Lodi,,,,,
,Louisiana Lady,,,,,
,Last Lonely Eagle,,,,,
,Honky Tonk Women,,,,,
1971/04/22,Grateful Dead,Bangor Auditorium,,Bangor,ME,
I:,Bertha,,,,,
,Me & My Uncle,,,,,
,Next Time You See Me,,,,,
,Loser,,,,,
,Playin' In The Band,,,,,
,Cumberland Blues,,,,,
,Hard To Handle,,,,,
,Deal,,,,,
,Me and Bobby McGee,,,,,
,Casey Jones,,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Greatest Story Ever Told,,,,,
,> Beat It On Down The Line,,,,,
,Sing Me Back Home,,,,,
,Good Lovin',,,,,
,Johnny B. Goode,,,,,
1971/04/24,NRPS,Wallace Wade Stadium,Duke University,Durham,NC,"(also Butterfield Blues Band, Beach Boys, Mountain)"
1971/04/24,Grateful Dead,Wallace Wade Stadium,Duke University,Durham,NC,
I:,Truckin',,,,,
,Deal,,,,,
,Hard To Handle,,,,,
,Me and Bobby McGee,,,,,
,Bertha,,,,,
,Playin' In The Band,,,,,
,Cumberland Blues,,,,,
,Next Time You See Me,,,,,
,Loser,,,,,
,Sugar Magnolia,,,,,
,Casey Jones,,,,,
II:,Good Lovin',,,,,
,> Drums,,,,,
,> Good Lovin',,,,,
,Me & My Uncle,,,,,
,Sing Me Back Home,,,,,
,Greatest Story Ever Told,,,,,
,> Johnny B. Goode,,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
,Uncle John's Band,,,,,
1971/04/25,NRPS,Fillmore East,,New York,NY,
I:,Workin' Man Blues,,,,,
,Portland Women,,,,,
,Down In The Boondocks,,,,,
,Fair Chance To Know,,,,,
,Big Yellow Taxi,,,,,
,I Don't Know You,,,,,
,Dirty Business,,,,,
,Sailin',,,,,
,Glendale Train,,,,,
,Lodi,,,,,
,Henry,,,,,
,Superman,,,,,
,Six Days On The Road,,,,,
,Last Lonely Eagle,,,,,
,Lochinvar,,,,,
,Louisiana Lady,,,,,
1971/04/25,Grateful Dead,Fillmore East,,New York,NY,(portions released as Ladies And Gentlemen The Grateful Dead; view the program)
I:,Truckin',,,,,
,Loser,,,,,
,Hard To Handle,,,,,
,Me and Bobby McGee,,,,,
,Cold Rain & Snow,,,,,
,The Rub,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Casey Jones,,,,,
II:,Morning Dew,,,,,
,Bertha,,,,,
,Sugar Magnolia,,,,,
,Second That Emotion,,,,,
,Good Lovin',,,,,
,> Drums,,,,,
,> Good Lovin',,,,,
,Sing Me Back Home,,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
E:,Uncle John's Band,,,,,
1971/04/26,NRPS,Fillmore East,,New York,NY,
I:,Brown Eyed Handsome Man,,,,,
,Whatcha Gonna Do,,,,,
,The Bottle Let Me Down,,,,,
,I Don't Know You,,,,,
,Cecilia,,,,,
,Truck Drivin' Man,,,,,
,All I Ever Wanted,,,,,
,Sailin',,,,,
,Glendale Train,,,,,
,Fair Chance To Know,,,,,
,Portland Women,,,,,
,Last Lonely Eagle,,,,,
,Louisiana Lady,,,,,
,Honky Tonk Women,,,,,
1971/04/26,Grateful Dead,Fillmore East,,New York,NY,(*included on Skull and Roses; **w/Duane Allman)
I:,Bertha,,,,,
,Me & My Uncle,,,,,
,Big Boss Man*,,,,,
,Loser,,,,,
,Playin' In The Band,,,,,
,Hard To Handle,,,,,
,Dark Star,,,,,
,> Wharf Rat*,,,,,
,Casey Jones,,,,,
II:,Sugar Magnolia**,,,,,
,It Hurts Me Too**,,,,,
,Beat It On Down The Line**,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Deal,,,,,
,Mama Tried*,,,,,
,Good Lovin',,,,,
,Sing Me Back Home,,,,,
,Not Fade Away,,,,,
,> Goin' Down The Road,,,,,
,> Not Fade Away,,,,,
1971/04/27,NRPS,Fillmore East,,New York,NY,
I:,Six Days On The Road,,,,,
,Whatcha Gonna Do,,,,,
,Down In The Boondocks,,,,,
,Fair Chance To Know,,,,,
,Henry,,,,,
,Portland Women,,,,,
,Glendale Train,,,,,
,Lodi,,,,,
,Sailin',,,,,
,Sweet Lovin' One,,,,,
,I'll Come Runnin' Back To You,,,,,
,Last Lonely Eagle,,,,,
,The Weight,,,,,
,Louisiana Lady,,,,,
1971/04/27,Grateful Dead,Fillmore East,,New York,NY,(*included on Skull and Roses; **w/Beach Boys; ***Beach Boys only; portions released as Ladies And Gentlemen The Grateful Dead)
I:,Truckin',,,,,
,Mama Tried,,,,,
,Bertha*,,,,,
,Next Time You See Me,,,,,
,Cumberland Blues,,,,,
,Me and Bobby McGee*,,,,,
,Loser,,,,,
,Hard To Handle,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Casey Jones,,,,,
II:,Sugar Magnolia,,,,,
,Deal,,,,,
,Me & My Uncle,,,,,
,Bird Song,,,,,
,Playin' In The Band,,,,,
,Dire Wolf,,,,,
,Searchin'**,,,,,
,Riot In Cell Block Number Nine**,,,,,
,Good Vibrations***,,,,,
,I Get Around***,,,,,
,Help Me Rhonda**,,,,,
,Okie From Muskogee**,,,,,
,Johnny B. Goode**,,,,,
,Sing Me Back Home,,,,,
,Uncle John's Band,,,,,
,> Turn On Your Lovelight,,,,,
1971/04/28,NRPS,Fillmore East,,New York,NY,
I:,Workin' Man Blues,,,,,
,Superman,,,,,
,Truck Drivin' Man,,,,,
,I Don't Know You,,,,,
